Process Time [min],Average emission wavelength [nm],Integral,missing,diff_AEW_raw,diff_AEW_sgol,diff_AEW_loess,AEW_adapted,dAEW_adapted
70.5167,335.8210795046747,219596.553,,0.5816694796504014,0.20361990581336648,0.3581971591471529,335.8210795046747,-0.8499211285075035
72.1,335.8131016093548,219365.042,,0.3023266084709807,0.2268420892939039,0.23332172837132248,335.8131016093548,-0.8578990238273718
73.66669999999999,335.8179734364748,219032.286,,0.0,0.2245623393134825,0.09212171377942013,335.8179734364748,-0.8530271967073872
75.25,335.8123443881796,219194.5275,,0.2133157946765925,0.1628787649555335,0.04801438403734437,335.8123443881796,-0.8586562450025781
76.8334,335.8092347191365,218684.957,,0.11783512857570017,0.09361794087062959,0.2780382799074914,335.8092347191365,-0.8617659140456908
78.41669999999999,335.798753222464,218214.4715,,0.39720192026245593,0.047683517822348906,0.25302021763849325,335.798753222464,-0.8722474107182165
80,335.7893306685674,217925.788,,0.3570727176114506,0.010061010991494267,0.0,335.7893306685674,-0.8816699646147867
81.5834,335.8135486196976,217918.028,,0.0,0.05790872828289175,0.0,335.8135486196976,-0.8574520134845898
83.16669999999999,335.8041612663084,217913.6095,,0.3557387755639148,0.04574701562036922,0.1382206771735639,335.8041612663084,-0.8668393668737622
84.75,335.798920710565,217578.5,,0.19859366172166437,0.11710557567037543,0.6962439141923369,335.798920710565,-0.8720799226171607
85.133333,335.789462339702,215839.4315,,1.480441944158424,0.7703675967789732,0.7203562922913989,335.789462339702,-0.8815382934801619
86.71667,335.7877993818404,215636.8115,,0.06301720461178974,0.1998410569933759,0.5143060296354633,335.7877993818404,-0.8832012513418022
88.28333,335.7782304778653,215037.909,,0.3664702223236801,0.2389538725459633,0.0,335.7782304778653,-0.8927701553168959
89.86667,335.7921465848842,214801.535,,0.0,0.20371636386072378,0.12639812124197647,335.7921465848842,-0.878854048297967
91.45,335.7677990239361,214671.3605,,0.9226463572893286,0.14521134262626548,0.199048874490245,335.7677990239361,-0.9032016092460822
93.01667,335.7698317394493,214654.9705,,0.0,0.018617304027390934,0.308528716284286,335.7698317394493,-0.9011688937329154
94.58333,335.7655788670234,214468.1725,,0.1628766583380919,0.0,0.10432630928320918,335.7655788670234,-0.9054217661587813
96.1667,335.7615353439022,214213.3195,,0.15322469623135176,0.013584901930246305,0.0,335.7615353439022,-0.9094652892799786
97.75,335.7849837531543,213530.872,,0.0,0.07775984829758616,0.0,335.7849837531543,-0.8860168800279098
99.3167,335.7762663556213,213696.3825,,0.33385067465227597,0.135284640041934,0.18311614747167937,335.7762663556213,-0.8947342775608718
100.88329999999999,335.7506937437103,213796.5095,,0.9794183037534341,0.22951515706951583,0.4453923551409389,335.7506937437103,-0.920306889471874
102.4667,335.7474296630704,213489.793,,0.12368626903730415,0.17802600169259455,0.3259529272148711,335.7474296630704,-0.9235709701117685
104.05,335.7552469273713,213358.422,,0.0,0.1835675593789103,0.0,335.7552469273713,-0.9157537058109142
105.61670000000001,335.7530722215986,213140.9595,,0.08328483204270395,0.07868571872005371,0.0,335.7530722215986,-0.9179284115836026
107.2,335.7498093764776,212911.913,,0.12364726031760467,0.0,0.12539936096797533,335.7498093764776,-0.921191256704617
108.7667,335.745028249495,212569.0425,,0.18310309501053784,0.09469579461480838,0.22355064785091372,335.745028249495,-0.9259723836871672
110.35,335.7376323767005,212901.749,,0.2802705536986654,0.1772706450866677,0.033171069771469774,335.7376323767005,-0.9333682564816854
111.9333,335.7391741307666,212698.27,,0.0,0.11813147610198493,0.339840505311372,335.7391741307666,-0.9318265024155608
113.5,335.7468112980567,212475.498,,0.0,0.0628276617345622,0.7785778230208962,335.7468112980567,-0.9241893351255044
113.9,335.7304088930755,213847.1135,,2.4603607471788678,0.21746746073114162,0.7953768700931505,335.7304088930755,-0.9405917401066972
115.46667,335.7271963906778,213852.074,,0.12303174494973129,0.08837719465766636,0.521981774248161,335.7271963906778,-0.9438042425043704
117.05,335.7371728194527,213738.038,,0.0,0.003040222727140568,0.0,335.7371728194527,-0.9338278137294651
118.61667,335.7350931525192,213527.1545,,0.07964664926980632,0.0,0.0,335.7350931525192,-0.9359074806629906
120.2,335.7310738620989,213707.4805,,0.15231027342148573,0.0,0.03548490258168613,335.7310738620989,-0.9399267710832646
121.78333,335.7333211700455,213475.505,,0.0,0.0,0.0,335.7333211700455,-0.9376794631367034
123.35,335.7369457194614,213318.7,,0.0,0.1031695391411761,0.0,335.7369457194614,-0.9340549137207859
124.9333,335.7428192862117,213135.4135,,0.0,0.1824523372806469,0.09875480481500531,335.7428192862117,-0.9281813469704616
126.5,335.7184676934582,213013.354,,0.9325943481278932,0.20255648978305654,0.28636053767036174,335.7184676934582,-0.9525329397239943
128.0833,335.7235331736665,212657.2545,,0.0,0.20975560192830967,0.3282755656499603,335.7235331736665,-0.9474674595156785
129.6667,335.7097430440841,212241.416,,0.5225513293819483,0.16783073671324494,0.1568030494785262,335.7097430440841,-0.9612575890980679
131.23329999999999,335.7170867940398,212173.0715,,0.0,0.09038873844175194,0.03524024651306945,335.7170867940398,-0.9539138391423876
132.8,335.7096412625703,212110.984,,0.28514194687559924,0.032753869120684904,0.01896761104575262,335.7096412625703,-0.9613593706118877
134.3833,335.7155706483472,212058.716,,0.0,0.03886737428452312,0.06704413899733641,335.7155706483472,-0.955429984835007
135.95,335.7062711498462,211433.1685,,0.3561434289007315,0.09330438189688316,0.11433711694064641,335.7062711498462,-0.9647294833359865
137.5333,335.7051039506844,211545.5455,,0.04423163627049286,0.005520367128080364,0.07887721493432309,335.7051039506844,-0.965896682497771
139.1,335.7073980602019,211602.056,,0.0,0.013351722834476568,0.024213698313133136,335.7073980602019,-0.9636025729802782
140.6667,335.7075586423989,211503.0005,,0.0,0.0,0.0,335.7075586423989,-0.9634419907832807
